Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Company
2014-12-04,INFY,EQ,2123.5,2110.0,2144.9,2095.0,2103.5,2101.8,2111.17,2349807,496084751445000.0,76687.0,1853261.0,0.7887000000000001,INFY
2014-12-05,INFY,EQ,2101.8,2115.0,2116.6,2059.8,2063.4,2070.3,2078.79,1839690,382432099620000.0,81929.0,1308014.0,0.711,INFY
2014-12-08,INFY,EQ,2070.3,2009.0,2019.0,1957.75,1972.0,1970.15,1988.57,41580102,8268506830139998.0,199122.0,33879492.0,0.8148000000000001,INFY
2014-12-09,INFY,EQ,1970.15,1982.75,1986.0,1952.45,1966.1,1964.8,1966.33,2512615,494061804880000.0,100292.0,1545221.0,0.615,INFY
2014-12-10,INFY,EQ,1964.8,1966.0,1985.0,1959.1,1963.0,1963.75,1969.06,1951178,384199303670000.0,61729.0,1370390.0,0.7023,INFY
2014-12-11,INFY,EQ,1963.75,1951.0,1953.95,1915.0,1919.35,1921.05,1927.77,2071483,399335259635000.0,85589.0,1455706.0,0.7027,INFY
2014-12-12,INFY,EQ,1921.05,1939.05,1960.4,1918.1,1940.3,1938.65,1939.3,3643125,706513020250000.0,124280.0,2685944.0,0.7373000000000001,INFY
2014-12-15,INFY,EQ,1938.65,1904.95,1957.25,1904.9,1923.75,1924.8,1922.57,3241571,623214443770000.0,71918.0,2656705.0,0.8196,INFY
2014-12-16,INFY,EQ,1924.8,1925.7,1951.6,1925.7,1936.65,1938.0,1941.12,4448189,863446445010000.0,112848.0,3603171.0,0.81,INFY
2014-12-17,INFY,EQ,1938.0,1936.0,1955.5,1896.3,1939.25,1938.5,1933.57,4462944,862942628390000.0,106182.0,3239122.0,0.7258,INFY
2014-12-18,INFY,EQ,1938.5,1954.0,1981.8,1944.75,1969.0,1965.9,1963.6,4987495,979345452165000.0,115260.0,4119933.0,0.8261000000000001,INFY
2014-12-19,INFY,EQ,1965.9,1997.6,2008.0,1986.0,1995.5,1998.65,1995.87,3573658,713254691405000.0,110672.0,2935677.0,0.8215000000000001,INFY
2014-12-22,INFY,EQ,1998.65,2006.0,2010.1,1975.35,2000.0,1999.6,1988.91,2616276,520352538485000.06,78654.0,2087445.0,0.7979,INFY
2014-12-23,INFY,EQ,1999.6,2000.85,2021.9,1963.6,1970.2,1971.65,1988.42,2049238,407473958490000.0,82095.0,1369978.0,0.6685,INFY
2014-12-24,INFY,EQ,1971.65,1976.0,1987.0,1915.05,1932.0,1930.55,1937.83,6834872,1324483767125000.0,71870.0,5381741.0,0.7874,INFY
2014-12-26,INFY,EQ,1930.55,1945.1,1960.7,1930.95,1951.9,1952.25,1946.36,567187,110394999309999.98,28049.0,235021.0,0.4144,INFY
2014-12-29,INFY,EQ,1952.25,1956.05,1972.8,1952.5,1960.95,1957.8,1959.9,698169,136834128000000.0,33995.0,385864.0,0.5527000000000001,INFY
2014-12-30,INFY,EQ,1957.8,1962.25,1975.0,1956.8,1966.9,1966.35,1966.45,1160138,228135890140000.0,59166.0,827058.0,0.7129000000000001,INFY
2014-12-31,INFY,EQ,1966.35,1955.0,1978.95,1950.0,1970.0,1972.55,1968.43,1742202,342940741540000.0,35025.0,1384141.0,0.7945000000000001,INFY
2015-01-01,INFY,EQ,1972.55,1968.95,1982.0,1956.9,1971.0,1974.4,1971.34,500691,98703055635000.0,14908.0,258080.0,0.5154,INFY
2015-01-02,INFY,EQ,1974.4,1972.0,2019.05,1972.0,2017.95,2013.2,2003.25,1694580,339466852425000.0,54166.0,1249104.0,0.7371,INFY
2015-01-05,INFY,EQ,2013.2,2009.9,2030.0,1977.5,1996.0,1995.9,2004.59,2484256,497991093805000.0,82694.0,1830962.0,0.737,INFY
2015-01-06,INFY,EQ,1995.9,1980.0,1985.0,1934.1,1965.1,1954.2,1954.82,2416829,472445845370000.0,108209.0,1772070.0,0.7332,INFY
2015-01-07,INFY,EQ,1954.2,1965.0,1974.75,1950.0,1966.05,1963.55,1962.59,1812479,355716183735000.0,62463.0,1317720.0,0.7270000000000001,INFY
2015-01-08,INFY,EQ,1963.55,1985.6,1997.0,1950.0,1979.25,1973.45,1972.78,3391230,669016029085000.0,92752.0,2686012.0,0.792,INFY
2015-01-09,INFY,EQ,1973.45,1980.1,2109.0,1913.05,2075.3,2074.45,2037.69,11215832,2285438887015000.0,359214.0,3369489.0,0.3004,INFY
2015-01-12,INFY,EQ,2074.45,2092.0,2119.2,2075.0,2112.95,2115.95,2099.4,3189722,669651595110000.0,107209.0,1818800.0,0.5702,INFY
2015-01-13,INFY,EQ,2115.95,2107.8,2107.8,2075.0,2092.0,2088.9,2089.42,2200309,459737380695000.0,66676.0,1385009.0,0.6295000000000001,INFY
2015-01-14,INFY,EQ,2088.9,2098.5,2133.0,2092.6,2129.0,2128.65,2110.88,2480315,523563759320000.0,53263.0,1832958.0,0.7390000000000001,INFY
2015-01-15,INFY,EQ,2128.65,2135.2,2152.8,2112.25,2130.0,2134.25,2137.46,2085613,445791097145000.0,48882.0,1410992.0,0.6765000000000001,INFY
2015-01-16,INFY,EQ,2134.25,2148.0,2160.0,2112.0,2115.0,2118.3,2125.77,1672740,355585824780000.0,63848.0,1254004.0,0.7497,INFY
2015-01-19,INFY,EQ,2118.3,2120.0,2132.35,2094.6,2105.0,2102.5,2104.55,1021936,215071282120000.0,62963.0,673948.0,0.6595000000000001,INFY
2015-01-20,INFY,EQ,2102.5,2107.0,2133.0,2101.45,2119.2,2124.2,2118.16,1701126,360325836150000.0,66871.0,1284137.0,0.7549,INFY
2015-01-21,INFY,EQ,2124.2,2131.5,2175.95,2118.0,2172.0,2169.9,2148.41,2123727,456262771465000.0,82679.0,1394125.0,0.6565000000000001,INFY
2015-01-22,INFY,EQ,2169.9,2174.8,2203.0,2161.3,2194.95,2196.45,2193.1,2489599,545995131760000.06,82961.0,1879561.0,0.755,INFY
2015-01-23,INFY,EQ,2196.45,2200.0,2225.0,2165.1,2211.9,2215.05,2194.58,2371582,520462392290000.0,78929.0,1622130.0,0.684,INFY
2015-01-27,INFY,EQ,2215.05,2221.0,2221.0,2130.1,2137.55,2136.5,2146.45,3434992,737302231395000.0,117167.0,2765575.0,0.8051,INFY
2015-01-28,INFY,EQ,2136.5,2150.0,2154.8,2130.3,2144.45,2144.55,2144.31,3283589,704104102410000.0,99134.0,2313485.0,0.7046,INFY
2015-01-29,INFY,EQ,2144.55,2145.0,2149.9,2127.6,2147.8,2145.5,2141.67,3842356,822907640395000.0,79209.0,2797911.0,0.7282,INFY
2015-01-30,INFY,EQ,2145.5,2161.5,2162.55,2126.95,2141.85,2141.9,2144.44,2708436,580806619935000.0,99180.0,2093132.0,0.7728,INFY
2015-02-02,INFY,EQ,2141.9,2141.5,2152.0,2126.05,2137.0,2136.85,2142.8,2175635,466195784865000.0,47871.0,1641719.0,0.7545999999999999,INFY
2015-02-03,INFY,EQ,2136.85,2136.85,2139.95,2102.0,2124.0,2120.9,2117.92,1316489,278821702955000.03,64490.0,821456.0,0.624,INFY
2015-02-04,INFY,EQ,2120.9,2139.9,2150.0,2126.4,2143.8,2142.85,2142.92,1290004,276437832800000.0,49317.0,889211.0,0.6893000000000001,INFY
2015-02-05,INFY,EQ,2142.85,2150.8,2220.0,2148.0,2186.0,2193.8,2189.61,2968984,650091182065000.0,112707.0,2025011.0,0.6820999999999999,INFY
2015-02-06,INFY,EQ,2193.8,2205.0,2247.8,2188.5,2228.0,2230.5,2229.51,1863432,415453392330000.0,79072.0,1073921.0,0.5763,INFY
2015-02-09,INFY,EQ,2230.5,2200.0,2254.0,2200.0,2245.0,2248.9,2238.75,1634217,365859728715000.0,96994.0,1074815.0,0.6577,INFY
2015-02-10,INFY,EQ,2248.9,2243.0,2298.0,2241.0,2268.0,2278.3,2270.89,2129230,483524235990000.0,84805.0,1385146.0,0.6505,INFY
2015-02-11,INFY,EQ,2278.3,2280.5,2293.2,2256.25,2287.8,2284.85,2279.82,1449243,330400908715000.0,58510.0,962023.0,0.6638,INFY
2015-02-12,INFY,EQ,2284.85,2283.0,2321.95,2273.0,2309.9,2311.2,2301.63,1571884,361789732150000.0,66827.0,995751.0,0.6335000000000001,INFY
2015-02-13,INFY,EQ,2311.2,2299.6,2326.7,2286.0,2294.0,2296.1,2303.89,1414379,325857185955000.0,46058.0,952136.0,0.6731999999999999,INFY
2015-02-16,INFY,EQ,2296.1,2280.3,2306.9,2265.25,2282.0,2278.75,2282.89,1561069,356375125700000.0,90275.0,1066397.0,0.6831,INFY
2015-02-18,INFY,EQ,2278.75,2290.55,2304.95,2258.15,2292.05,2296.5,2282.33,2153441,491485708295000.0,64543.0,1705768.0,0.7920999999999999,INFY
2015-02-19,INFY,EQ,2296.5,2294.0,2334.0,2292.05,2323.2,2324.7,2322.17,2418406,561593834135000.06,61974.0,1750981.0,0.7240000000000001,INFY
2015-02-20,INFY,EQ,2324.7,2328.5,2336.0,2276.9,2280.5,2283.1,2298.14,1742907,400544131090000.0,70405.0,1271861.0,0.7297,INFY
2015-02-23,INFY,EQ,2283.1,2300.0,2309.2,2248.1,2265.0,2265.6,2285.41,1272622,290846073495000.0,76169.0,871774.0,0.685,INFY
2015-02-24,INFY,EQ,2265.6,2279.0,2295.95,2257.6,2270.2,2272.8,2281.14,1609419,367131382515000.0,65245.0,999155.0,0.6208,INFY
2015-02-25,INFY,EQ,2272.8,2288.9,2334.8,2280.0,2314.0,2317.6,2316.82,1511243,350128166750000.0,60669.0,913751.0,0.6046,INFY
2015-02-26,INFY,EQ,2317.6,2307.5,2309.0,2245.4,2259.65,2258.1,2271.59,1611444,366054407405000.0,80377.0,993005.0,0.6162,INFY
2015-02-27,INFY,EQ,2258.1,2274.9,2280.65,2251.5,2268.7,2265.75,2268.66,1950269,442449118610000.06,74540.0,1341127.0,0.6877,INFY
2015-02-28,INFY,EQ,2265.75,2274.75,2307.9,2256.2,2298.0,2296.45,2281.05,799334,182331989600000.0,35786.0,305895.0,0.3827,INFY
2015-03-02,INFY,EQ,2296.45,2303.0,2308.5,2278.05,2287.5,2291.7,2290.03,1760248,403102087600000.0,88257.0,1243988.0,0.7067,INFY
2015-03-03,INFY,EQ,2291.7,2290.0,2302.95,2278.3,2298.0,2297.85,2293.39,1226388,281258706655000.03,63082.0,830415.0,0.6770999999999999,INFY
2015-03-04,INFY,EQ,2297.85,2300.0,2313.9,2251.9,2275.0,2274.65,2286.19,1093807,250065273560000.0,54424.0,662741.0,0.6059,INFY
2015-03-05,INFY,EQ,2274.65,2267.05,2298.75,2233.35,2249.0,2247.6,2257.52,1421229,320845538295000.0,52033.0,958567.0,0.6745,INFY
2015-03-09,INFY,EQ,2247.6,2259.0,2259.0,2179.0,2188.0,2190.05,2201.32,1996180,439423475840000.0,88526.0,1390422.0,0.6965000000000001,INFY
2015-03-10,INFY,EQ,2190.05,2198.1,2206.95,2160.2,2200.0,2198.0,2197.19,1582479,347700116270000.0,84918.0,1117333.0,0.7061000000000001,INFY
2015-03-11,INFY,EQ,2198.0,2194.1,2240.0,2169.1,2179.9,2182.2,2206.92,1695228,374123183715000.0,78278.0,1042916.0,0.6152000000000001,INFY
2015-03-12,INFY,EQ,2182.2,2179.0,2226.45,2177.0,2215.05,2218.3,2209.4,1422141,314207318125000.0,53839.0,984067.0,0.6920000000000001,INFY
2015-03-13,INFY,EQ,2218.3,2225.0,2230.0,2192.4,2220.0,2220.4,2213.76,1544921,342008679015000.0,70363.0,1004099.0,0.6498999999999999,INFY
2015-03-16,INFY,EQ,2220.4,2210.55,2282.0,2210.55,2261.0,2266.65,2256.43,1704658,384644186190000.0,72855.0,1183185.0,0.6940999999999999,INFY
2015-03-17,INFY,EQ,2266.65,2266.65,2279.5,2217.25,2245.0,2240.5,2244.71,1384828,310854000035000.0,61599.0,821180.0,0.593,INFY
2015-03-18,INFY,EQ,2240.5,2254.5,2262.85,2222.55,2233.0,2229.5,2238.36,1226391,274509982315000.0,58126.0,802850.0,0.6546,INFY
2015-03-19,INFY,EQ,2229.5,2234.6,2249.0,2222.75,2230.65,2230.45,2231.73,1722935,384513018795000.0,72890.0,1116497.0,0.648,INFY
2015-03-20,INFY,EQ,2230.45,2241.0,2268.9,2232.95,2263.55,2257.45,2255.17,1607724,362569761870000.0,61559.0,1119622.0,0.6964,INFY
2015-03-23,INFY,EQ,2257.45,2253.0,2275.0,2225.5,2236.0,2233.45,2244.84,1269675,285021785625000.0,67428.0,881631.0,0.6944,INFY
2015-03-24,INFY,EQ,2233.45,2234.9,2253.4,2206.0,2215.2,2211.45,2224.27,1684133,374596578475000.0,43962.0,1219937.0,0.7244,INFY
2015-03-25,INFY,EQ,2211.45,2222.9,2229.15,2200.75,2222.8,2219.1,2214.43,1542742,341629815670000.0,105633.0,1101312.0,0.7139,INFY
2015-03-26,INFY,EQ,2219.1,2208.0,2214.9,2132.0,2163.0,2146.35,2156.88,3935210,848776094660000.0,131427.0,2896200.0,0.736,INFY
2015-03-27,INFY,EQ,2146.35,2164.0,2224.7,2163.0,2202.0,2202.15,2203.42,2518555,554943508780000.0,72286.0,1560069.0,0.6194,INFY
2015-03-30,INFY,EQ,2202.15,2205.6,2240.0,2194.9,2239.85,2228.0,2217.09,1155772,256245310410000.0,52162.0,767169.0,0.6638,INFY
2015-03-31,INFY,EQ,2228.0,2245.0,2273.65,2204.35,2215.1,2218.35,2222.1,2004103,445331591980000.0,92432.0,1354814.0,0.6759999999999999,INFY
2015-04-01,INFY,EQ,2218.35,2198.9,2199.5,2157.7,2171.0,2173.95,2171.15,1684622,365756003730000.0,90934.0,1187902.0,0.7051000000000001,INFY
2015-04-06,INFY,EQ,2173.95,2179.0,2184.7,2160.4,2179.95,2178.2,2171.24,1935438,420229418565000.0,54198.0,1529651.0,0.7903,INFY
2015-04-07,INFY,EQ,2178.2,2175.0,2182.8,2138.0,2161.0,2159.5,2160.92,2135567,461478625600000.0,71104.0,1610234.0,0.7540000000000001,INFY
2015-04-08,INFY,EQ,2159.5,2182.5,2204.9,2173.05,2200.0,2200.55,2191.4,2546394,558017949260000.06,84366.0,2009389.0,0.7891,INFY
2015-04-09,INFY,EQ,2200.55,2211.4,2218.9,2184.4,2212.0,2215.0,2202.96,2645387,582767174680000.0,65171.0,2202202.0,0.8325,INFY
2015-04-10,INFY,EQ,2215.0,2210.2,2238.0,2210.2,2228.75,2233.95,2229.87,1780944,397127995735000.0,55733.0,1315996.0,0.7389,INFY
2015-04-13,INFY,EQ,2233.95,2238.0,2244.0,2216.1,2231.0,2238.8,2235.7,1218084,272327413380000.03,44676.0,779253.0,0.6397,INFY
2015-04-15,INFY,EQ,2238.8,2236.5,2245.0,2195.05,2217.95,2213.7,2214.16,1559446,345286259690000.0,58780.0,1065709.0,0.6834,INFY
2015-04-16,INFY,EQ,2213.7,2222.0,2231.0,2160.5,2196.9,2194.65,2183.51,2251953,491716480695000.0,55664.0,1280673.0,0.5687,INFY
2015-04-17,INFY,EQ,2194.65,2180.05,2194.95,2153.45,2180.0,2179.25,2177.13,1612579,351078662830000.0,38470.0,1140905.0,0.7075,INFY
2015-04-20,INFY,EQ,2179.25,2176.0,2180.0,2115.15,2129.5,2132.15,2130.87,3206346,683229866445000.0,77890.0,2286819.0,0.7132,INFY
2015-04-21,INFY,EQ,2132.15,2148.0,2155.1,2120.1,2142.6,2142.6,2137.25,2220412,474557156095000.0,55322.0,1508882.0,0.6796,INFY
2015-04-22,INFY,EQ,2142.6,2151.05,2155.0,2097.95,2137.95,2137.7,2125.66,3087746,656348278595000.0,95691.0,2469267.0,0.7997,INFY
2015-04-23,INFY,EQ,2137.7,2148.7,2150.0,2112.0,2121.05,2122.0,2124.89,2972950,631719571855000.0,96511.0,2173821.0,0.7312000000000001,INFY
2015-04-24,INFY,EQ,2122.0,2135.9,2150.2,1980.0,1993.0,1995.2,2070.28,10891363,2254813944810000.0,317809.0,4101422.0,0.3766,INFY
2015-04-27,INFY,EQ,1995.2,2000.0,2002.0,1948.1,1984.85,1984.65,1972.71,4955660,977610199225000.0,191419.0,3423734.0,0.6909000000000001,INFY
2015-04-28,INFY,EQ,1984.65,1982.0,1982.0,1952.0,1956.9,1960.9,1962.59,2598375,509953866925000.0,105935.0,1951359.0,0.751,INFY
2015-04-29,INFY,EQ,1960.9,1960.9,1972.0,1937.95,1963.0,1961.15,1954.65,2072264,405055019575000.0,83132.0,1435649.0,0.6928,INFY
2015-04-30,INFY,EQ,1961.15,1960.0,1965.0,1932.3,1943.5,1942.25,1943.45,3283565,638145070970000.0,97827.0,2471787.0,0.7528,INFY
2015-05-04,INFY,EQ,1942.25,1959.5,2000.0,1949.9,1992.25,1993.1,1970.92,3340398,658367155955000.0,112574.0,2455960.0,0.7352,INFY
2015-05-05,INFY,EQ,1993.1,2000.0,2003.7,1952.05,1964.5,1962.75,1970.79,2352129,463554385095000.0,133092.0,1723835.0,0.7329000000000001,INFY
2015-05-06,INFY,EQ,1962.75,1975.0,1975.0,1915.3,1924.0,1922.05,1931.49,2627102,507423399105000.0,94364.0,1893805.0,0.7209000000000001,INFY
2015-05-07,INFY,EQ,1922.05,1922.0,1967.1,1910.0,1940.0,1944.0,1942.88,1694996,329317251605000.0,68774.0,920685.0,0.5432,INFY
2015-05-08,INFY,EQ,1944.0,1958.0,1967.55,1945.25,1962.1,1957.95,1956.49,1444419,282599439525000.0,60514.0,1039019.0,0.7193,INFY
2015-05-11,INFY,EQ,1957.95,1965.0,2000.0,1952.2,1995.95,1993.65,1980.94,1196378,236995575825000.0,54180.0,780920.0,0.6527,INFY
2015-05-12,INFY,EQ,1993.65,1993.65,1994.6,1942.0,1946.9,1947.1,1954.77,2071223,404876318375000.0,88184.0,1594221.0,0.7697,INFY
2015-05-13,INFY,EQ,1947.1,1951.75,1964.9,1928.5,1957.65,1956.7,1949.12,1774771,345924002160000.0,55815.0,1134772.0,0.6394,INFY
2015-05-14,INFY,EQ,1956.7,1960.0,1960.8,1908.0,1935.0,1934.8,1929.44,1558461,300695916290000.0,82817.0,1061424.0,0.6811,INFY
2015-05-15,INFY,EQ,1934.8,1935.0,1966.6,1932.3,1958.9,1961.75,1952.36,1297336,253286645440000.0,78808.0,942026.0,0.7261,INFY
2015-05-18,INFY,EQ,1961.75,1970.0,1998.9,1961.6,1997.0,1993.05,1981.93,1617494,320576612850000.0,72296.0,1302884.0,0.8055,INFY
2015-05-19,INFY,EQ,1993.05,1987.3,2035.7,1986.0,2022.2,2022.35,2016.44,2568019,517825088265000.0,73141.0,1648122.0,0.6418,INFY
2015-05-20,INFY,EQ,2022.35,2040.0,2052.0,2033.6,2049.9,2047.3,2045.73,1470547,300833727910000.0,63706.0,1097201.0,0.7461,INFY
2015-05-21,INFY,EQ,2047.3,2048.9,2061.9,2037.25,2048.0,2048.45,2046.72,2514828,514715555635000.06,99082.0,2145570.0,0.8532,INFY
2015-05-22,INFY,EQ,2048.45,2044.0,2051.55,2030.1,2041.9,2046.45,2043.07,1722206,351858568870000.0,78526.0,1238289.0,0.7190000000000001,INFY
2015-05-25,INFY,EQ,2046.45,2050.5,2056.55,2007.05,2021.0,2016.8,2029.47,1168952,237234816100000.0,62183.0,816181.0,0.6981999999999999,INFY
2015-05-26,INFY,EQ,2016.8,2020.0,2031.45,2002.15,2006.0,2007.3,2015.66,991260,199804210225000.0,37399.0,708879.0,0.7151000000000001,INFY
2015-05-27,INFY,EQ,2007.3,2007.0,2009.0,1955.0,1973.0,1968.5,1966.93,2113677,415745238025000.0,114474.0,1609349.0,0.7614000000000001,INFY
2015-05-28,INFY,EQ,1968.5,1975.2,2032.0,1975.2,2000.0,2016.6,2000.26,2745135,549099690435000.06,97941.0,2013171.0,0.7334,INFY
2015-05-29,INFY,EQ,2016.6,2004.85,2056.45,2001.0,2029.8,2023.15,2024.5,4748261,961286899465000.0,121421.0,3809831.0,0.8024,INFY
2015-06-01,INFY,EQ,2023.15,2032.8,2064.0,2023.25,2042.0,2047.8,2048.1,1431223,293128491285000.0,62717.0,1029588.0,0.7194,INFY
2015-06-02,INFY,EQ,2047.8,2048.1,2055.1,2005.0,2013.0,2008.65,2018.63,1168285,235833181560000.0,67384.0,793960.0,0.6796,INFY
2015-06-03,INFY,EQ,2008.65,2018.2,2039.45,2008.0,2032.0,2020.9,2019.78,1373949,277506793510000.0,50402.0,824814.0,0.6003000000000001,INFY
2015-06-04,INFY,EQ,2020.9,2030.0,2055.0,2012.6,2028.1,2028.05,2036.59,1872366,381325026295000.0,98562.0,1395596.0,0.7454000000000001,INFY
2015-06-05,INFY,EQ,2028.05,2030.0,2044.0,2008.15,2011.5,2011.65,2020.89,1531447,309488338225000.0,61438.0,1014160.0,0.6622,INFY
2015-06-08,INFY,EQ,2011.65,2020.0,2024.65,1987.0,2002.0,2000.05,2000.16,1535262,307076901670000.0,59889.0,1161814.0,0.7568000000000001,INFY
2015-06-09,INFY,EQ,2000.05,2003.75,2007.65,1983.0,1990.55,1992.1,1992.62,1890435,376691110810000.0,81812.0,1549457.0,0.8196,INFY
2015-06-10,INFY,EQ,1992.1,1990.0,2039.35,1985.0,2027.0,2026.5,2012.03,1596460,321212321375000.0,76174.0,1040342.0,0.6517000000000001,INFY
2015-06-11,INFY,EQ,2026.5,2035.95,2044.75,1995.05,2000.0,1997.65,2010.91,2307366,463990673340000.0,69953.0,1541863.0,0.6681999999999999,INFY
2015-06-12,INFY,EQ,1997.65,2005.0,2025.55,1955.5,1978.05,1975.05,1991.32,2463231,490508561785000.06,104931.0,1463562.0,0.5942000000000001,INFY
2015-06-15,INFY,EQ,1975.05,976.95,998.8,968.0,994.0,990.45,990.17,2618213,259248685380000.03,84843.0,1444754.0,0.5518,INFY
2015-06-16,INFY,EQ,990.45,994.35,1003.0,985.0,998.0,999.35,995.31,2611722,259948281050000.0,75473.0,1962337.0,0.7514000000000001,INFY
2015-06-17,INFY,EQ,999.35,1011.0,1021.0,992.2,997.2,995.7,1002.05,3206034,321261521765000.0,73928.0,1703033.0,0.5312,INFY
2015-06-18,INFY,EQ,995.7,1005.6,1007.95,995.8,1000.05,1001.95,1001.7,1737213,174016342015000.0,40621.0,1143722.0,0.6584000000000001,INFY
2015-06-19,INFY,EQ,1001.95,1010.3,1010.4,993.1,997.0,995.35,998.9,3335229,333155391905000.0,97129.0,2599496.0,0.7794,INFY
2015-06-22,INFY,EQ,995.35,1004.9,1028.75,997.0,1022.7,1023.85,1011.41,2855434,288800344665000.0,133708.0,1721657.0,0.6029,INFY
2015-06-23,INFY,EQ,1023.85,1025.0,1027.4,998.15,1001.45,1000.4,1004.3,3476058,349099451745000.0,119559.0,2467215.0,0.7098000000000001,INFY
2015-06-24,INFY,EQ,1000.4,1015.0,1015.0,991.2,995.1,995.1,1002.0,3536847,354393098655000.0,74881.0,2630595.0,0.7438,INFY
2015-06-25,INFY,EQ,995.1,999.2,1003.5,987.65,993.35,990.45,993.86,3558733,353689226265000.0,75358.0,2394368.0,0.6728000000000001,INFY
2015-06-26,INFY,EQ,990.45,999.0,1011.6,998.1,1005.9,1005.25,1005.91,2660142,267585460015000.0,63866.0,1712608.0,0.6437999999999999,INFY
2015-06-29,INFY,EQ,1005.25,987.0,999.5,982.5,990.4,990.15,989.98,2845334,281682975375000.0,76492.0,2125823.0,0.7471,INFY
2015-06-30,INFY,EQ,990.15,990.0,993.45,980.0,987.5,984.35,986.73,3106265,306504732445000.0,71225.0,2281573.0,0.7345,INFY
2015-07-01,INFY,EQ,984.35,989.0,1005.0,986.0,998.95,997.4,995.12,3440426,342364767905000.0,80010.0,2461395.0,0.7154,INFY
2015-07-02,INFY,EQ,997.4,999.0,1001.4,985.05,988.5,988.0,989.52,2003784,198277763095000.0,78544.0,1336220.0,0.6668000000000001,INFY
2015-07-03,INFY,EQ,988.0,988.0,993.0,982.0,990.4,990.3,989.7,1347653,133377844309999.98,35728.0,855211.0,0.6346,INFY
2015-07-06,INFY,EQ,990.3,985.0,988.0,975.0,981.75,983.3,981.33,2152801,211260772290000.0,60404.0,1475832.0,0.6855,INFY
2015-07-07,INFY,EQ,983.3,985.0,990.0,979.0,981.0,980.5,985.0,1748709,172247596070000.0,58985.0,1256080.0,0.7183,INFY
2015-07-08,INFY,EQ,980.5,979.0,979.0,954.8,957.45,957.5,962.49,3512089,338033377900000.0,109474.0,2565864.0,0.7306,INFY
2015-07-09,INFY,EQ,957.5,957.5,966.0,934.05,940.25,938.0,942.64,4293886,404760915105000.0,138299.0,2935843.0,0.6837000000000001,INFY
2015-07-10,INFY,EQ,938.0,948.1,952.1,932.65,935.5,937.5,941.18,3705761,348780663935000.0,134681.0,2959698.0,0.7987000000000001,INFY
2015-07-13,INFY,EQ,937.5,941.0,955.0,934.05,950.6,950.15,945.97,3265884,308941655460000.0,84133.0,2399679.0,0.7348,INFY
2015-07-14,INFY,EQ,950.15,955.0,973.5,945.5,970.0,971.25,961.36,2683537,257985618215000.0,76138.0,1776741.0,0.6620999999999999,INFY
2015-07-15,INFY,EQ,971.25,970.0,985.95,968.0,984.45,984.0,980.66,2064783,202484050655000.0,74801.0,1311520.0,0.6352000000000001,INFY
2015-07-16,INFY,EQ,984.0,987.7,991.5,979.5,990.0,989.05,987.36,1736469,171451798335000.0,52615.0,995275.0,0.5732,INFY
2015-07-17,INFY,EQ,989.05,991.0,1004.5,989.1,999.75,1001.85,997.46,1723989,171961524170000.0,59447.0,1003912.0,0.5822999999999999,INFY
2015-07-20,INFY,EQ,1001.85,1001.4,1010.8,987.4,997.0,1001.25,998.95,2188590,218628582730000.03,74145.0,1054982.0,0.482,INFY
2015-07-21,INFY,EQ,1001.25,1035.0,1149.0,1035.0,1116.35,1112.65,1099.62,19155056,2106336454810000.0,408583.0,9575992.0,0.4999,INFY
2015-07-22,INFY,EQ,1112.65,1105.0,1112.0,1076.65,1100.0,1103.15,1100.68,6332830,697041369130000.0,221999.0,3840750.0,0.6065,INFY
2015-07-23,INFY,EQ,1103.15,1103.95,1117.0,1090.0,1094.45,1098.0,1106.23,3855374,426491529305000.0,166660.0,2123663.0,0.5508,INFY
2015-07-24,INFY,EQ,1098.0,1095.55,1106.45,1083.1,1088.0,1087.6,1090.71,2240151,244335194005000.03,100221.0,1424342.0,0.6358,INFY
2015-07-27,INFY,EQ,1087.6,1086.9,1087.95,1060.45,1065.0,1065.3,1073.34,3376122,362372135285000.0,175039.0,2443586.0,0.7238,INFY
2015-07-28,INFY,EQ,1065.3,1068.5,1076.0,1054.25,1066.1,1062.85,1066.58,4238301,452049607525000.0,150481.0,2952854.0,0.6967,INFY
2015-07-29,INFY,EQ,1062.85,1074.0,1092.0,1065.0,1086.0,1085.4,1082.68,3535667,382800808100000.0,82510.0,2422852.0,0.6853,INFY
2015-07-30,INFY,EQ,1085.4,1090.0,1090.0,1058.0,1073.85,1070.0,1077.44,5978299,644124372835000.0,122143.0,4349077.0,0.7275,INFY
2015-07-31,INFY,EQ,1070.0,1078.55,1081.35,1060.0,1078.5,1077.05,1071.55,3965506,424922875490000.0,108976.0,2869410.0,0.7236,INFY
2015-08-03,INFY,EQ,1077.05,1078.0,1092.0,1068.95,1075.0,1078.95,1078.29,3980506,429213908345000.0,85130.0,3021847.0,0.7592,INFY
2015-08-04,INFY,EQ,1078.95,1078.0,1078.95,1051.0,1058.55,1057.25,1061.33,4549527,482854967965000.0,139666.0,3264905.0,0.7176,INFY
2015-08-05,INFY,EQ,1057.25,1062.0,1090.0,1061.95,1086.65,1086.35,1080.81,2376738,256881407400000.0,70472.0,1514838.0,0.6374000000000001,INFY
2015-08-06,INFY,EQ,1086.35,1094.0,1105.5,1077.0,1088.0,1086.95,1089.08,3619126,394150898625000.0,94093.0,2240358.0,0.619,INFY
